Batch,Type,Organism,SampID,Compound,Detected
Dino_Green,Dino,2021,211218_Smp_2021_B,L-Glutamic acid,Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,L-Glutamic acid,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,L-Glutamic acid,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,L-Glutamic acid,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,L-Glutamic acid,Yes
Dino_Green,Dino,449,211218_Smp_449_A,L-Glutamine,Yes
Dino_Green,Dino,449,211218_Smp_449_B,L-Glutamine,Yes
Dino_Green,Dino,449,211218_Smp_449_C,L-Glutamine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_A,L-Glutamine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_B,L-Glutamine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_C,L-Glutamine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,L-Glutamine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,L-Glutamine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,L-Glutamine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_A,L-Glutamine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_B,L-Glutamine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_C,L-Glutamine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_A,L-Glutamine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_B,L-Glutamine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,L-Glutamine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,L-Glutamine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,L-Glutamine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,L-Glutamine,Yes
Dino_Green,Dino,449,211218_Smp_449_A,L-Isoleucine,Yes
Dino_Green,Dino,449,211218_Smp_449_B,L-Isoleucine,Yes
Dino_Green,Dino,449,211218_Smp_449_C,L-Isoleucine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_A,L-Isoleucine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_B,L-Isoleucine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_C,L-Isoleucine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,L-Isoleucine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,L-Isoleucine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,L-Isoleucine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_A,L-Isoleucine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_B,L-Isoleucine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_C,L-Isoleucine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_A,L-Isoleucine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_B,L-Isoleucine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,L-Isoleucine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,L-Isoleucine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,L-Isoleucine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,L-Isoleucine,Yes
Dino_Green,Dino,449,211218_Smp_449_A,L-Lysine,Yes
Dino_Green,Dino,449,211218_Smp_449_B,L-Lysine,Yes
Dino_Green,Dino,449,211218_Smp_449_C,L-Lysine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_A,L-Lysine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_B,L-Lysine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_C,L-Lysine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,L-Lysine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,L-Lysine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,L-Lysine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_A,L-Lysine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_B,L-Lysine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_C,L-Lysine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_A,L-Lysine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_B,L-Lysine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,L-Lysine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,L-Lysine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,L-Lysine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,L-Lysine,Yes
Dino_Green,Dino,449,211218_Smp_449_A,L-Methionine,Yes
Dino_Green,Dino,449,211218_Smp_449_B,L-Methionine,Yes
Dino_Green,Dino,449,211218_Smp_449_C,L-Methionine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_A,L-Methionine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_B,L-Methionine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_C,L-Methionine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,L-Methionine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,L-Methionine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,L-Methionine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_A,L-Methionine,No
Dino_Green,Dino,1771,211218_Smp_1771_B,L-Methionine,No
Dino_Green,Dino,1771,211218_Smp_1771_C,L-Methionine,No
Dino_Green,Dino,2021,211218_Smp_2021_A,L-Methionine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_B,L-Methionine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,L-Methionine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,L-Methionine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,L-Methionine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,L-Methionine,Yes
Dino_Green,Dino,449,211218_Smp_449_A,L-Proline,Yes
Dino_Green,Dino,449,211218_Smp_449_B,L-Proline,Yes
Dino_Green,Dino,449,211218_Smp_449_C,L-Proline,Yes
Dino_Green,Dino,1314,211218_Smp_1314_A,L-Proline,Yes
Dino_Green,Dino,1314,211218_Smp_1314_B,L-Proline,Yes
Dino_Green,Dino,1314,211218_Smp_1314_C,L-Proline,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,L-Proline,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,L-Proline,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,L-Proline,Yes
Dino_Green,Dino,1771,211218_Smp_1771_A,L-Proline,Yes
Dino_Green,Dino,1771,211218_Smp_1771_B,L-Proline,Yes
Dino_Green,Dino,1771,211218_Smp_1771_C,L-Proline,Yes
Dino_Green,Dino,2021,211218_Smp_2021_A,L-Proline,Yes
Dino_Green,Dino,2021,211218_Smp_2021_B,L-Proline,Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,L-Proline,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,L-Proline,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,L-Proline,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,L-Proline,Yes
Dino_Green,Dino,449,211218_Smp_449_A,L-Serine,Yes
Dino_Green,Dino,449,211218_Smp_449_B,L-Serine,Yes
Dino_Green,Dino,449,211218_Smp_449_C,L-Serine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_A,L-Serine,No
Dino_Green,Dino,1314,211218_Smp_1314_B,L-Serine,No
Dino_Green,Dino,1314,211218_Smp_1314_C,L-Serine,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,L-Serine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,L-Serine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,L-Serine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_A,L-Serine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_B,L-Serine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_C,L-Serine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_A,L-Serine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_B,L-Serine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,L-Serine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,L-Serine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,L-Serine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,L-Serine,Yes
Dino_Green,Dino,449,211218_Smp_449_A,L-Threonine,Yes
Dino_Green,Dino,449,211218_Smp_449_B,L-Threonine,Yes
Dino_Green,Dino,449,211218_Smp_449_C,L-Threonine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_A,L-Threonine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_B,L-Threonine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_C,L-Threonine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,L-Threonine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,L-Threonine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,L-Threonine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_A,L-Threonine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_B,L-Threonine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_C,L-Threonine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_A,L-Threonine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_B,L-Threonine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,L-Threonine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,L-Threonine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,L-Threonine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,L-Threonine,Yes
Dino_Green,Dino,449,211218_Smp_449_A,L-Tyrosine,Yes
Dino_Green,Dino,449,211218_Smp_449_B,L-Tyrosine,Yes
Dino_Green,Dino,449,211218_Smp_449_C,L-Tyrosine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_A,L-Tyrosine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_B,L-Tyrosine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_C,L-Tyrosine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,L-Tyrosine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,L-Tyrosine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,L-Tyrosine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_A,L-Tyrosine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_B,L-Tyrosine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_C,L-Tyrosine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_A,L-Tyrosine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_B,L-Tyrosine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,L-Tyrosine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,L-Tyrosine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,L-Tyrosine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,L-Tyrosine,Yes
Dino_Green,Dino,449,211218_Smp_449_A,Proline betaine,Yes
Dino_Green,Dino,449,211218_Smp_449_B,Proline betaine,Yes
Dino_Green,Dino,449,211218_Smp_449_C,Proline betaine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_A,Proline betaine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_B,Proline betaine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_C,Proline betaine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,Proline betaine,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,Proline betaine,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,Proline betaine,No
Dino_Green,Dino,1771,211218_Smp_1771_A,Proline betaine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_B,Proline betaine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_C,Proline betaine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_A,Proline betaine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_B,Proline betaine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,Proline betaine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,Proline betaine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,Proline betaine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,Proline betaine,Yes
Dino_Green,Dino,449,211218_Smp_449_A,Sarcosine,No
Dino_Green,Dino,449,211218_Smp_449_B,Sarcosine,No
Dino_Green,Dino,449,211218_Smp_449_C,Sarcosine,No
Dino_Green,Dino,1314,211218_Smp_1314_A,Sarcosine,No
Dino_Green,Dino,1314,211218_Smp_1314_B,Sarcosine,No
Dino_Green,Dino,1314,211218_Smp_1314_C,Sarcosine,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,Sarcosine,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,Sarcosine,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,Sarcosine,No
Dino_Green,Dino,1771,211218_Smp_1771_A,Sarcosine,No
Dino_Green,Dino,1771,211218_Smp_1771_B,Sarcosine,No
Dino_Green,Dino,1771,211218_Smp_1771_C,Sarcosine,No
Dino_Green,Dino,2021,211218_Smp_2021_A,Sarcosine,No
Dino_Green,Dino,2021,211218_Smp_2021_B,Sarcosine,No
Dino_Green,Dino,2021,211218_Smp_2021_C,Sarcosine,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,Sarcosine,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,Sarcosine,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,Sarcosine,No
Dino_Green,Dino,449,211218_Smp_449_A,Trigonelline,Yes
Dino_Green,Dino,449,211218_Smp_449_B,Trigonelline,Yes
Dino_Green,Dino,449,211218_Smp_449_C,Trigonelline,Yes
Dino_Green,Dino,1314,211218_Smp_1314_A,Trigonelline,Yes
Dino_Green,Dino,1314,211218_Smp_1314_B,Trigonelline,Yes
Dino_Green,Dino,1314,211218_Smp_1314_C,Trigonelline,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,Trigonelline,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,Trigonelline,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,Trigonelline,Yes
Dino_Green,Dino,1771,211218_Smp_1771_A,Trigonelline,Yes
Dino_Green,Dino,1771,211218_Smp_1771_B,Trigonelline,Yes
Dino_Green,Dino,1771,211218_Smp_1771_C,Trigonelline,Yes
Dino_Green,Dino,2021,211218_Smp_2021_A,Trigonelline,Yes
Dino_Green,Dino,2021,211218_Smp_2021_B,Trigonelline,Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,Trigonelline,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,Trigonelline,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,Trigonelline,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,Trigonelline,Yes
Dino_Green,Dino,449,211218_Smp_449_A,Trimethylamine N-oxide,No
Dino_Green,Dino,449,211218_Smp_449_B,Trimethylamine N-oxide,No
Dino_Green,Dino,449,211218_Smp_449_C,Trimethylamine N-oxide,No
Dino_Green,Dino,1314,211218_Smp_1314_A,Trimethylamine N-oxide,No
Dino_Green,Dino,1314,211218_Smp_1314_B,Trimethylamine N-oxide,No
Dino_Green,Dino,1314,211218_Smp_1314_C,Trimethylamine N-oxide,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,Trimethylamine N-oxide,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,Trimethylamine N-oxide,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,Trimethylamine N-oxide,No
Dino_Green,Dino,1771,211218_Smp_1771_A,Trimethylamine N-oxide,No
Dino_Green,Dino,1771,211218_Smp_1771_B,Trimethylamine N-oxide,No
Dino_Green,Dino,1771,211218_Smp_1771_C,Trimethylamine N-oxide,No
Dino_Green,Dino,2021,211218_Smp_2021_A,Trimethylamine N-oxide,No
Dino_Green,Dino,2021,211218_Smp_2021_B,Trimethylamine N-oxide,No
Dino_Green,Dino,2021,211218_Smp_2021_C,Trimethylamine N-oxide,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,Trimethylamine N-oxide,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,Trimethylamine N-oxide,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,Trimethylamine N-oxide,No
Dino_Green,Dino,449,211218_Smp_449_A,Threonine Betaine (tentative),No
Dino_Green,Dino,449,211218_Smp_449_B,Threonine Betaine (tentative),No
Dino_Green,Dino,449,211218_Smp_449_C,Threonine Betaine (tentative),No
Dino_Green,Dino,1314,211218_Smp_1314_A,Threonine Betaine (tentative),No
Dino_Green,Dino,1314,211218_Smp_1314_B,Threonine Betaine (tentative),No
Dino_Green,Dino,1314,211218_Smp_1314_C,Threonine Betaine (tentative),No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,Threonine Betaine (tentative),No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,Threonine Betaine (tentative),No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,Threonine Betaine (tentative),No
Dino_Green,Dino,1771,211218_Smp_1771_A,Threonine Betaine (tentative),No
Dino_Green,Dino,1771,211218_Smp_1771_B,Threonine Betaine (tentative),No
Dino_Green,Dino,1771,211218_Smp_1771_C,Threonine Betaine (tentative),No
Dino_Green,Dino,2021,211218_Smp_2021_A,Threonine Betaine (tentative),No
Dino_Green,Dino,2021,211218_Smp_2021_B,Threonine Betaine (tentative),No
Dino_Green,Dino,2021,211218_Smp_2021_C,Threonine Betaine (tentative),No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,Threonine Betaine (tentative),No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,Threonine Betaine (tentative),No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,Threonine Betaine (tentative),No
Dino_Green,Dino,449,211218_Smp_449_A,Homoserine Betaine (tentative),No
Dino_Green,Dino,449,211218_Smp_449_B,Homoserine Betaine (tentative),No
Dino_Green,Dino,449,211218_Smp_449_C,Homoserine Betaine (tentative),No
Dino_Green,Dino,1314,211218_Smp_1314_A,Homoserine Betaine (tentative),No
Dino_Green,Dino,1314,211218_Smp_1314_B,Homoserine Betaine (tentative),No
Dino_Green,Dino,1314,211218_Smp_1314_C,Homoserine Betaine (tentative),No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,Homoserine Betaine (tentative),No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,Homoserine Betaine (tentative),No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,Homoserine Betaine (tentative),No
Dino_Green,Dino,1771,211218_Smp_1771_A,Homoserine Betaine (tentative),No
Dino_Green,Dino,1771,211218_Smp_1771_B,Homoserine Betaine (tentative),No
Dino_Green,Dino,1771,211218_Smp_1771_C,Homoserine Betaine (tentative),No
Dino_Green,Dino,2021,211218_Smp_2021_A,Homoserine Betaine (tentative),Yes
Dino_Green,Dino,2021,211218_Smp_2021_B,Homoserine Betaine (tentative),Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,Homoserine Betaine (tentative),Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,Homoserine Betaine (tentative),No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,Homoserine Betaine (tentative),No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,Homoserine Betaine (tentative),No
Dino_Green,Dino,449,211218_Smp_449_A,Taurine,Yes
Dino_Green,Dino,449,211218_Smp_449_B,Taurine,Yes
Dino_Green,Dino,449,211218_Smp_449_C,Taurine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_A,Taurine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_B,Taurine,Yes
Dino_Green,Dino,1314,211218_Smp_1314_C,Taurine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,Taurine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,Taurine,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,Taurine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_A,Taurine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_B,Taurine,Yes
Dino_Green,Dino,1771,211218_Smp_1771_C,Taurine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_A,Taurine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_B,Taurine,Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,Taurine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,Taurine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,Taurine,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,Taurine,Yes
Dino_Green,Dino,449,211218_Smp_449_A,Isethionic acid,Yes
Dino_Green,Dino,449,211218_Smp_449_B,Isethionic acid,Yes
Dino_Green,Dino,449,211218_Smp_449_C,Isethionic acid,Yes
Dino_Green,Dino,1314,211218_Smp_1314_A,Isethionic acid,No
Dino_Green,Dino,1314,211218_Smp_1314_B,Isethionic acid,No
Dino_Green,Dino,1314,211218_Smp_1314_C,Isethionic acid,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,Isethionic acid,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,Isethionic acid,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,Isethionic acid,Yes
Dino_Green,Dino,1771,211218_Smp_1771_A,Isethionic acid,No
Dino_Green,Dino,1771,211218_Smp_1771_B,Isethionic acid,No
Dino_Green,Dino,1771,211218_Smp_1771_C,Isethionic acid,No
Dino_Green,Dino,2021,211218_Smp_2021_A,Isethionic acid,No
Dino_Green,Dino,2021,211218_Smp_2021_B,Isethionic acid,No
Dino_Green,Dino,2021,211218_Smp_2021_C,Isethionic acid,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,Isethionic acid,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,Isethionic acid,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,Isethionic acid,No
Dino_Green,Dino,449,211218_Smp_449_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Dino,449,211218_Smp_449_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Dino,449,211218_Smp_449_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Dino,1314,211218_Smp_1314_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Dino,1314,211218_Smp_1314_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Dino,1314,211218_Smp_1314_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Dino,1771,211218_Smp_1771_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Dino,1771,211218_Smp_1771_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Dino,1771,211218_Smp_1771_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Dino,2021,211218_Smp_2021_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Dino,2021,211218_Smp_2021_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Dino,2021,211218_Smp_2021_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Dino_Green,Dino,449,211218_Smp_449_A,L-Cysteic acid,No
Dino_Green,Dino,449,211218_Smp_449_B,L-Cysteic acid,No
Dino_Green,Dino,449,211218_Smp_449_C,L-Cysteic acid,No
Dino_Green,Dino,1314,211218_Smp_1314_A,L-Cysteic acid,No
Dino_Green,Dino,1314,211218_Smp_1314_B,L-Cysteic acid,No
Dino_Green,Dino,1314,211218_Smp_1314_C,L-Cysteic acid,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,L-Cysteic acid,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,L-Cysteic acid,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,L-Cysteic acid,No
Dino_Green,Dino,1771,211218_Smp_1771_A,L-Cysteic acid,No
Dino_Green,Dino,1771,211218_Smp_1771_B,L-Cysteic acid,No
Dino_Green,Dino,1771,211218_Smp_1771_C,L-Cysteic acid,No
Dino_Green,Dino,2021,211218_Smp_2021_A,L-Cysteic acid,No
Dino_Green,Dino,2021,211218_Smp_2021_B,L-Cysteic acid,No
Dino_Green,Dino,2021,211218_Smp_2021_C,L-Cysteic acid,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,L-Cysteic acid,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,L-Cysteic acid,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,L-Cysteic acid,No
Dino_Green,Dino,449,211218_Smp_449_A,Sucrose,No
Dino_Green,Dino,449,211218_Smp_449_B,Sucrose,No
Dino_Green,Dino,449,211218_Smp_449_C,Sucrose,No
Dino_Green,Dino,1314,211218_Smp_1314_A,Sucrose,No
Dino_Green,Dino,1314,211218_Smp_1314_B,Sucrose,No
Dino_Green,Dino,1314,211218_Smp_1314_C,Sucrose,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,Sucrose,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,Sucrose,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,Sucrose,No
Dino_Green,Dino,1771,211218_Smp_1771_A,Sucrose,Yes
Dino_Green,Dino,1771,211218_Smp_1771_B,Sucrose,Yes
Dino_Green,Dino,1771,211218_Smp_1771_C,Sucrose,Yes
Dino_Green,Dino,2021,211218_Smp_2021_A,Sucrose,No
Dino_Green,Dino,2021,211218_Smp_2021_B,Sucrose,No
Dino_Green,Dino,2021,211218_Smp_2021_C,Sucrose,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,Sucrose,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,Sucrose,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,Sucrose,No
Dino_Green,Dino,449,211218_Smp_449_A,Trehalose,Yes
Dino_Green,Dino,449,211218_Smp_449_B,Trehalose,Yes
Dino_Green,Dino,449,211218_Smp_449_C,Trehalose,Yes
Dino_Green,Dino,1314,211218_Smp_1314_A,Trehalose,No
Dino_Green,Dino,1314,211218_Smp_1314_B,Trehalose,No
Dino_Green,Dino,1314,211218_Smp_1314_C,Trehalose,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,Trehalose,No
