SampID,MF,Area,Batch
211218_Smp_1314_A,"Glycine betaine, 13C5, 15N",805941760,Dino_Green
211218_Smp_1314_B,"Glycine betaine, 13C5, 15N",718089728,Dino_Green
211218_Smp_1314_C,"Glycine betaine, 13C5, 15N",737507904,Dino_Green
211218_Smp_1545_A,"Glycine betaine, 13C5, 15N",695864832,Dino_Green
211218_Smp_1545_B,"Glycine betaine, 13C5, 15N",727515072,Dino_Green
211218_Smp_1545_C,"Glycine betaine, 13C5, 15N",687755968,Dino_Green
211218_Smp_1771_A,"Glycine betaine, 13C5, 15N",763306048,Dino_Green
211218_Smp_1771_B,"Glycine betaine, 13C5, 15N",740508352,Dino_Green
211218_Smp_1771_C,"Glycine betaine, 13C5, 15N",668663360,Dino_Green
211218_Smp_2021_A,"Glycine betaine, 13C5, 15N",639980160,Dino_Green
211218_Smp_2021_B,"Glycine betaine, 13C5, 15N",727986432,Dino_Green
211218_Smp_2021_C,"Glycine betaine, 13C5, 15N",763202880,Dino_Green
211218_Smp_3430_A,"Glycine betaine, 13C5, 15N",733772224,Dino_Green
211218_Smp_3430_B,"Glycine betaine, 13C5, 15N",676937088,Dino_Green
211218_Smp_3430_C,"Glycine betaine, 13C5, 15N",652111488,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"Guanine, 13C, 15N2",57006700,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"Guanine, 13C, 15N2",52598196,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"Guanine, 13C, 15N2",53153220,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"Guanine, 13C, 15N2",36933776,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"Guanine, 13C, 15N2",37374720,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"Guanine, 13C, 15N2",41145288,Dino_Green
211218_Blk_MediaBlk_21,"Guanine, 13C, 15N2",103752816,Dino_Green
211218_Blk_MediaBlk_49,"Guanine, 13C, 15N2",91242688,Dino_Green
211218_Blk_MediaBlk_71,"Guanine, 13C, 15N2",94923176,Dino_Green
211218_Blk_MediaBlk_3430,"Guanine, 13C, 15N2",90237816,Dino_Green
211218_Blk_MediaBlk_N,"Guanine, 13C, 15N2",173114416,Dino_Green
211218_Blk_MediaBlk_O,"Guanine, 13C, 15N2",86176280,Dino_Green
211218_Smp_449_A,"Guanine, 13C, 15N2",96080192,Dino_Green
211218_Smp_449_B,"Guanine, 13C, 15N2",93700104,Dino_Green
211218_Smp_449_C,"Guanine, 13C, 15N2",89785872,Dino_Green
211218_Smp_1314_A,"Guanine, 13C, 15N2",98728072,Dino_Green
211218_Smp_1314_B,"Guanine, 13C, 15N2",69284736,Dino_Green
211218_Smp_1314_C,"Guanine, 13C, 15N2",80312896,Dino_Green
211218_Smp_1545_A,"Guanine, 13C, 15N2",168289824,Dino_Green
211218_Smp_1545_B,"Guanine, 13C, 15N2",127032440,Dino_Green
211218_Smp_1545_C,"Guanine, 13C, 15N2",118600016,Dino_Green
211218_Smp_1771_A,"Guanine, 13C, 15N2",79565432,Dino_Green
211218_Smp_1771_B,"Guanine, 13C, 15N2",71758776,Dino_Green
211218_Smp_1771_C,"Guanine, 13C, 15N2",68134600,Dino_Green
211218_Smp_2021_A,"Guanine, 13C, 15N2",11773565,Dino_Green
211218_Smp_2021_B,"Guanine, 13C, 15N2",16438762,Dino_Green
211218_Smp_2021_C,"Guanine, 13C, 15N2",30315870,Dino_Green
211218_Smp_3430_A,"Guanine, 13C, 15N2",96736992,Dino_Green
211218_Smp_3430_B,"Guanine, 13C, 15N2",81697048,Dino_Green
211218_Smp_3430_C,"Guanine, 13C, 15N2",83778856,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"Homarine, 2H3",3286323968,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"Homarine, 2H3",3312072704,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"Homarine, 2H3",3363311616,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"Homarine, 2H3",1709041664,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"Homarine, 2H3",1732700928,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"Homarine, 2H3",1778007808,Dino_Green
211218_Blk_MediaBlk_21,"Homarine, 2H3",3363427072,Dino_Green
211218_Blk_MediaBlk_49,"Homarine, 2H3",3114311168,Dino_Green
211218_Blk_MediaBlk_71,"Homarine, 2H3",3051878656,Dino_Green
211218_Blk_MediaBlk_3430,"Homarine, 2H3",2996429824,Dino_Green
211218_Blk_MediaBlk_N,"Homarine, 2H3",3085192192,Dino_Green
211218_Blk_MediaBlk_O,"Homarine, 2H3",3011859712,Dino_Green
211218_Smp_449_A,"Homarine, 2H3",3246288384,Dino_Green
211218_Smp_449_B,"Homarine, 2H3",3408776192,Dino_Green
211218_Smp_449_C,"Homarine, 2H3",3113561600,Dino_Green
211218_Smp_1314_A,"Homarine, 2H3",3651800576,Dino_Green
211218_Smp_1314_B,"Homarine, 2H3",3206512640,Dino_Green
211218_Smp_1314_C,"Homarine, 2H3",3288260096,Dino_Green
211218_Smp_1545_A,"Homarine, 2H3",3154179328,Dino_Green
211218_Smp_1545_B,"Homarine, 2H3",3223209216,Dino_Green
211218_Smp_1545_C,"Homarine, 2H3",3013964032,Dino_Green
211218_Smp_1771_A,"Homarine, 2H3",3259091456,Dino_Green
211218_Smp_1771_B,"Homarine, 2H3",3229251840,Dino_Green
211218_Smp_1771_C,"Homarine, 2H3",2974824960,Dino_Green
211218_Smp_2021_A,"Homarine, 2H3",2954938112,Dino_Green
211218_Smp_2021_B,"Homarine, 2H3",3218622208,Dino_Green
211218_Smp_2021_C,"Homarine, 2H3",3356503552,Dino_Green
211218_Smp_3430_A,"Homarine, 2H3",3321419008,Dino_Green
211218_Smp_3430_B,"Homarine, 2H3",3071861760,Dino_Green
211218_Smp_3430_C,"Homarine, 2H3",3080313600,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"L-Isoleucine, 15N",10244866,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"L-Isoleucine, 15N",12567296,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"L-Isoleucine, 15N",13512967,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"L-Isoleucine, 15N",5341565,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"L-Isoleucine, 15N",6131836,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"L-Isoleucine, 15N",7207606,Dino_Green
211218_Blk_MediaBlk_21,"L-Isoleucine, 15N",9691002,Dino_Green
211218_Blk_MediaBlk_49,"L-Isoleucine, 15N",11322009,Dino_Green
211218_Blk_MediaBlk_71,"L-Isoleucine, 15N",9957065,Dino_Green
211218_Blk_MediaBlk_3430,"L-Isoleucine, 15N",10857712,Dino_Green
211218_Blk_MediaBlk_N,"L-Isoleucine, 15N",7979015,Dino_Green
211218_Blk_MediaBlk_O,"L-Isoleucine, 15N",12045752,Dino_Green
211218_Smp_449_A,"L-Isoleucine, 15N",9633393,Dino_Green
211218_Smp_449_B,"L-Isoleucine, 15N",9704657,Dino_Green
211218_Smp_449_C,"L-Isoleucine, 15N",10165407,Dino_Green
211218_Smp_1314_A,"L-Isoleucine, 15N",8052190,Dino_Green
211218_Smp_1314_B,"L-Isoleucine, 15N",8849427,Dino_Green
211218_Smp_1314_C,"L-Isoleucine, 15N",9924076,Dino_Green
211218_Smp_1545_A,"L-Isoleucine, 15N",9312404,Dino_Green
211218_Smp_1545_B,"L-Isoleucine, 15N",10204976,Dino_Green
211218_Smp_1545_C,"L-Isoleucine, 15N",10835063,Dino_Green
211218_Smp_1771_A,"L-Isoleucine, 15N",10791262,Dino_Green
211218_Smp_1771_B,"L-Isoleucine, 15N",10224348,Dino_Green
211218_Smp_1771_C,"L-Isoleucine, 15N",11414473,Dino_Green
211218_Smp_2021_A,"L-Isoleucine, 15N",9428781,Dino_Green
211218_Smp_2021_B,"L-Isoleucine, 15N",9036922,Dino_Green
211218_Smp_2021_C,"L-Isoleucine, 15N",12076559,Dino_Green
211218_Smp_3430_A,"L-Isoleucine, 15N",9987197,Dino_Green
211218_Smp_3430_B,"L-Isoleucine, 15N",10751890,Dino_Green
211218_Smp_3430_C,"L-Isoleucine, 15N",9641230,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"Succinic acid, 2H4",74621712,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"Succinic acid, 2H4",83245328,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"Succinic acid, 2H4",95509856,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"Succinic acid, 2H4",36736284,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"Succinic acid, 2H4",42534128,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"Succinic acid, 2H4",50000588,Dino_Green
211218_Blk_MediaBlk_21,"Succinic acid, 2H4",81866016,Dino_Green
211218_Blk_MediaBlk_49,"Succinic acid, 2H4",78687216,Dino_Green
211218_Blk_MediaBlk_71,"Succinic acid, 2H4",81958168,Dino_Green
211218_Blk_MediaBlk_3430,"Succinic acid, 2H4",81179672,Dino_Green
211218_Blk_MediaBlk_N,"Succinic acid, 2H4",72265016,Dino_Green
211218_Blk_MediaBlk_O,"Succinic acid, 2H4",72070520,Dino_Green
211218_Smp_449_A,"Succinic acid, 2H4",90901392,Dino_Green
211218_Smp_449_B,"Succinic acid, 2H4",82147512,Dino_Green
211218_Smp_449_C,"Succinic acid, 2H4",85048832,Dino_Green
211218_Smp_1314_A,"Succinic acid, 2H4",78998168,Dino_Green
211218_Smp_1314_B,"Succinic acid, 2H4",72593296,Dino_Green
211218_Smp_1314_C,"Succinic acid, 2H4",81844896,Dino_Green
211218_Smp_1545_A,"Succinic acid, 2H4",88921664,Dino_Green
211218_Smp_1545_B,"Succinic acid, 2H4",78881896,Dino_Green
211218_Smp_1545_C,"Succinic acid, 2H4",87191888,Dino_Green
211218_Smp_1771_A,"Succinic acid, 2H4",85874128,Dino_Green
211218_Smp_1771_B,"Succinic acid, 2H4",83160144,Dino_Green
211218_Smp_1771_C,"Succinic acid, 2H4",82594784,Dino_Green
211218_Smp_2021_A,"Succinic acid, 2H4",84077320,Dino_Green
211218_Smp_2021_B,"Succinic acid, 2H4",79450992,Dino_Green
211218_Smp_2021_C,"Succinic acid, 2H4",89285928,Dino_Green
211218_Smp_3430_A,"Succinic acid, 2H4",81733264,Dino_Green
211218_Smp_3430_B,"Succinic acid, 2H4",79902736,Dino_Green
211218_Smp_3430_C,"Succinic acid, 2H4",83837176,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"Isethionic acid, 13C2",39084524,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"Isethionic acid, 13C2",40387444,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"Isethionic acid, 13C2",46306284,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"Isethionic acid, 13C2",21465532,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"Isethionic acid, 13C2",22278910,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"Isethionic acid, 13C2",26280250,Dino_Green
211218_Blk_MediaBlk_21,"Isethionic acid, 13C2",36890500,Dino_Green
211218_Blk_MediaBlk_49,"Isethionic acid, 13C2",41569516,Dino_Green
211218_Blk_MediaBlk_71,"Isethionic acid, 13C2",33386550,Dino_Green
211218_Blk_MediaBlk_3430,"Isethionic acid, 13C2",38465884,Dino_Green
211218_Blk_MediaBlk_N,"Isethionic acid, 13C2",20856824,Dino_Green
211218_Blk_MediaBlk_O,"Isethionic acid, 13C2",32405386,Dino_Green
211218_Smp_449_A,"Isethionic acid, 13C2",48008284,Dino_Green
211218_Smp_449_B,"Isethionic acid, 13C2",42868860,Dino_Green
211218_Smp_449_C,"Isethionic acid, 13C2",37569980,Dino_Green
211218_Smp_1314_A,"Isethionic acid, 13C2",23396166,Dino_Green
211218_Smp_1314_B,"Isethionic acid, 13C2",27090778,Dino_Green
211218_Smp_1314_C,"Isethionic acid, 13C2",33930100,Dino_Green
211218_Smp_1545_A,"Isethionic acid, 13C2",22277434,Dino_Green
211218_Smp_1545_B,"Isethionic acid, 13C2",27183942,Dino_Green
211218_Smp_1545_C,"Isethionic acid, 13C2",34968524,Dino_Green
211218_Smp_1771_A,"Isethionic acid, 13C2",48204912,Dino_Green
211218_Smp_1771_B,"Isethionic acid, 13C2",42270392,Dino_Green
211218_Smp_1771_C,"Isethionic acid, 13C2",47493972,Dino_Green
211218_Smp_2021_A,"Isethionic acid, 13C2",34794540,Dino_Green
211218_Smp_2021_B,"Isethionic acid, 13C2",50392496,Dino_Green
211218_Smp_2021_C,"Isethionic acid, 13C2",49623948,Dino_Green
211218_Smp_3430_A,"Isethionic acid, 13C2",42072736,Dino_Green
211218_Smp_3430_B,"Isethionic acid, 13C2",43142900,Dino_Green
211218_Smp_3430_C,"Isethionic acid, 13C2",38024320,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"Taurine, 2H4",11447675,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"Taurine, 2H4",11394640,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"Taurine, 2H4",10912097,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"Taurine, 2H4",7693250,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"Taurine, 2H4",6779697,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"Taurine, 2H4",7273438,Dino_Green
211218_Blk_MediaBlk_21,"Taurine, 2H4",10807940,Dino_Green
211218_Blk_MediaBlk_49,"Taurine, 2H4",9608937,Dino_Green
211218_Blk_MediaBlk_71,"Taurine, 2H4",9621336,Dino_Green
211218_Blk_MediaBlk_3430,"Taurine, 2H4",10191418,Dino_Green
211218_Blk_MediaBlk_N,"Taurine, 2H4",10849430,Dino_Green
211218_Blk_MediaBlk_O,"Taurine, 2H4",10759229,Dino_Green
211218_Smp_449_A,"Taurine, 2H4",10110834,Dino_Green
211218_Smp_449_B,"Taurine, 2H4",10296985,Dino_Green
211218_Smp_449_C,"Taurine, 2H4",9045990,Dino_Green
211218_Smp_1314_A,"Taurine, 2H4",11485845,Dino_Green
211218_Smp_1314_B,"Taurine, 2H4",11702720,Dino_Green
211218_Smp_1314_C,"Taurine, 2H4",12047174,Dino_Green
211218_Smp_1545_A,"Taurine, 2H4",9468440,Dino_Green
211218_Smp_1545_B,"Taurine, 2H4",8877305,Dino_Green
211218_Smp_1545_C,"Taurine, 2H4",9952970,Dino_Green
211218_Smp_1771_A,"Taurine, 2H4",10193084,Dino_Green
211218_Smp_1771_B,"Taurine, 2H4",10393182,Dino_Green
211218_Smp_1771_C,"Taurine, 2H4",10467939,Dino_Green
211218_Smp_2021_A,"Taurine, 2H4",7954798,Dino_Green
211218_Smp_2021_B,"Taurine, 2H4",10155406,Dino_Green
211218_Smp_2021_C,"Taurine, 2H4",11924275,Dino_Green
211218_Smp_3430_A,"Taurine, 2H4",7069838,Dino_Green
211218_Smp_3430_B,"Taurine, 2H4",7080273,Dino_Green
211218_Smp_3430_C,"Taurine, 2H4",7270477,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"Thymine, 2H4",113107488,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"Thymine, 2H4",125562184,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"Thymine, 2H4",136822112,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"Thymine, 2H4",57362388,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"Thymine, 2H4",60670680,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"Thymine, 2H4",68131768,Dino_Green
211218_Blk_MediaBlk_21,"Thymine, 2H4",119987160,Dino_Green
211218_Blk_MediaBlk_49,"Thymine, 2H4",117973232,Dino_Green
211218_Blk_MediaBlk_71,"Thymine, 2H4",112464640,Dino_Green
211218_Blk_MediaBlk_3430,"Thymine, 2H4",114184896,Dino_Green
211218_Blk_MediaBlk_N,"Thymine, 2H4",109638712,Dino_Green
211218_Blk_MediaBlk_O,"Thymine, 2H4",104897096,Dino_Green
211218_Smp_449_A,"Thymine, 2H4",129047392,Dino_Green
211218_Smp_449_B,"Thymine, 2H4",128048760,Dino_Green
211218_Smp_449_C,"Thymine, 2H4",109718168,Dino_Green
211218_Smp_1314_A,"Thymine, 2H4",115678288,Dino_Green
211218_Smp_1314_B,"Thymine, 2H4",111839864,Dino_Green
211218_Smp_1314_C,"Thymine, 2H4",118458352,Dino_Green
211218_Smp_1545_A,"Thymine, 2H4",115731448,Dino_Green
211218_Smp_1545_B,"Thymine, 2H4",105940800,Dino_Green
211218_Smp_1545_C,"Thymine, 2H4",109695976,Dino_Green
211218_Smp_1771_A,"Thymine, 2H4",130072800,Dino_Green
211218_Smp_1771_B,"Thymine, 2H4",120241184,Dino_Green
211218_Smp_1771_C,"Thymine, 2H4",110128880,Dino_Green
211218_Smp_2021_A,"Thymine, 2H4",111345328,Dino_Green
211218_Smp_2021_B,"Thymine, 2H4",127327456,Dino_Green
211218_Smp_2021_C,"Thymine, 2H4",132127336,Dino_Green
211218_Smp_3430_A,"Thymine, 2H4",123879168,Dino_Green
211218_Smp_3430_B,"Thymine, 2H4",120536192,Dino_Green
211218_Smp_3430_C,"Thymine, 2H4",112390256,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"Sulfoacetic acid, 13C2",15935024,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"Sulfoacetic acid, 13C2",17630166,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"Sulfoacetic acid, 13C2",19378430,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"Sulfoacetic acid, 13C2",10760749,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"Sulfoacetic acid, 13C2",11789295,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"Sulfoacetic acid, 13C2",13039011,Dino_Green
211218_Blk_MediaBlk_21,"Sulfoacetic acid, 13C2",16421660,Dino_Green
211218_Blk_MediaBlk_49,"Sulfoacetic acid, 13C2",13948107,Dino_Green
211218_Blk_MediaBlk_71,"Sulfoacetic acid, 13C2",12923419,Dino_Green
211218_Blk_MediaBlk_3430,"Sulfoacetic acid, 13C2",14410339,Dino_Green
211218_Blk_MediaBlk_N,"Sulfoacetic acid, 13C2",14243878,Dino_Green
211218_Blk_MediaBlk_O,"Sulfoacetic acid, 13C2",14672208,Dino_Green
211218_Smp_449_A,"Sulfoacetic acid, 13C2",17243568,Dino_Green
211218_Smp_449_B,"Sulfoacetic acid, 13C2",13632378,Dino_Green
211218_Smp_449_C,"Sulfoacetic acid, 13C2",15097629,Dino_Green
211218_Smp_1314_A,"Sulfoacetic acid, 13C2",12795582,Dino_Green
211218_Smp_1314_B,"Sulfoacetic acid, 13C2",14942749,Dino_Green
211218_Smp_1314_C,"Sulfoacetic acid, 13C2",13515246,Dino_Green
211218_Smp_1545_A,"Sulfoacetic acid, 13C2",14029428,Dino_Green
211218_Smp_1545_B,"Sulfoacetic acid, 13C2",15482979,Dino_Green
211218_Smp_1545_C,"Sulfoacetic acid, 13C2",13561023,Dino_Green
211218_Smp_1771_A,"Sulfoacetic acid, 13C2",15241834,Dino_Green
211218_Smp_1771_B,"Sulfoacetic acid, 13C2",14219679,Dino_Green
211218_Smp_1771_C,"Sulfoacetic acid, 13C2",15849423,Dino_Green
211218_Smp_2021_A,"Sulfoacetic acid, 13C2",16034347,Dino_Green
211218_Smp_2021_B,"Sulfoacetic acid, 13C2",12642009,Dino_Green
211218_Smp_2021_C,"Sulfoacetic acid, 13C2",17024982,Dino_Green
211218_Smp_3430_A,"Sulfoacetic acid, 13C2",15699650,Dino_Green
211218_Smp_3430_B,"Sulfoacetic acid, 13C2",15240186,Dino_Green
211218_Smp_3430_C,"Sulfoacetic acid, 13C2",13306386,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"L-Cysteic acid, 2H3",5219631,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"L-Cysteic acid, 2H3",5666191,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"L-Cysteic acid, 2H3",6463309,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"L-Cysteic acid, 2H3",2589092,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"L-Cysteic acid, 2H3",2571469,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"L-Cysteic acid, 2H3",3102832,Dino_Green
211218_Blk_MediaBlk_21,"L-Cysteic acid, 2H3",6225607,Dino_Green
211218_Blk_MediaBlk_49,"L-Cysteic acid, 2H3",5107343,Dino_Green
211218_Blk_MediaBlk_71,"L-Cysteic acid, 2H3",5123976,Dino_Green
211218_Blk_MediaBlk_3430,"L-Cysteic acid, 2H3",6548021,Dino_Green
211218_Blk_MediaBlk_N,"L-Cysteic acid, 2H3",5634610,Dino_Green
211218_Blk_MediaBlk_O,"L-Cysteic acid, 2H3",5982225,Dino_Green
211218_Smp_449_A,"L-Cysteic acid, 2H3",5793459,Dino_Green
211218_Smp_449_B,"L-Cysteic acid, 2H3",5399743,Dino_Green
211218_Smp_449_C,"L-Cysteic acid, 2H3",5298389,Dino_Green
211218_Smp_1314_A,"L-Cysteic acid, 2H3",5439028,Dino_Green
211218_Smp_1314_B,"L-Cysteic acid, 2H3",5825513,Dino_Green
211218_Smp_1314_C,"L-Cysteic acid, 2H3",6408019,Dino_Green
211218_Smp_1545_A,"L-Cysteic acid, 2H3",7186827,Dino_Green
211218_Smp_1545_B,"L-Cysteic acid, 2H3",7043739,Dino_Green
211218_Smp_1545_C,"L-Cysteic acid, 2H3",6672745,Dino_Green
211218_Smp_1771_A,"L-Cysteic acid, 2H3",6315581,Dino_Green
211218_Smp_1771_B,"L-Cysteic acid, 2H3",5873356,Dino_Green
211218_Smp_1771_C,"L-Cysteic acid, 2H3",5948019,Dino_Green
211218_Smp_2021_A,"L-Cysteic acid, 2H3",5515010,Dino_Green
211218_Smp_2021_B,"L-Cysteic acid, 2H3",6738991,Dino_Green
211218_Smp_2021_C,"L-Cysteic acid, 2H3",6698374,Dino_Green
211218_Smp_3430_A,"L-Cysteic acid, 2H3",6079117,Dino_Green
211218_Smp_3430_B,"L-Cysteic acid, 2H3",5782856,Dino_Green
211218_Smp_3430_C,"L-Cysteic acid, 2H3",6324714,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"3-Sulfolactate, 13C3",3754054,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"3-Sulfolactate, 13C3",3651925,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"3-Sulfolactate, 13C3",4789633,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"3-Sulfolactate, 13C3",1829722,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"3-Sulfolactate, 13C3",1911890,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"3-Sulfolactate, 13C3",1922083,Dino_Green
211218_Blk_MediaBlk_21,"3-Sulfolactate, 13C3",3903253,Dino_Green
211218_Blk_MediaBlk_49,"3-Sulfolactate, 13C3",3407086,Dino_Green
211218_Blk_MediaBlk_71,"3-Sulfolactate, 13C3",3833046,Dino_Green
211218_Blk_MediaBlk_3430,"3-Sulfolactate, 13C3",4627106,Dino_Green
211218_Blk_MediaBlk_N,"3-Sulfolactate, 13C3",3078653,Dino_Green
211218_Blk_MediaBlk_O,"3-Sulfolactate, 13C3",3728516,Dino_Green
211218_Smp_449_A,"3-Sulfolactate, 13C3",2931124,Dino_Green
211218_Smp_449_B,"3-Sulfolactate, 13C3",3259470,Dino_Green
211218_Smp_449_C,"3-Sulfolactate, 13C3",2884484,Dino_Green
211218_Smp_1314_A,"3-Sulfolactate, 13C3",3361885,Dino_Green
211218_Smp_1314_B,"3-Sulfolactate, 13C3",3016651,Dino_Green
211218_Smp_1314_C,"3-Sulfolactate, 13C3",3805034,Dino_Green
211218_Smp_1545_A,"3-Sulfolactate, 13C3",4228863,Dino_Green
211218_Smp_1545_B,"3-Sulfolactate, 13C3",4119590,Dino_Green
211218_Smp_1545_C,"3-Sulfolactate, 13C3",4725759,Dino_Green
211218_Smp_1771_A,"3-Sulfolactate, 13C3",4192955,Dino_Green
211218_Smp_1771_B,"3-Sulfolactate, 13C3",3283719,Dino_Green
211218_Smp_1771_C,"3-Sulfolactate, 13C3",3697987,Dino_Green
211218_Smp_2021_A,"3-Sulfolactate, 13C3",4049611,Dino_Green
211218_Smp_2021_B,"3-Sulfolactate, 13C3",4614157,Dino_Green
211218_Smp_2021_C,"3-Sulfolactate, 13C3",4055881,Dino_Green
211218_Smp_3430_A,"3-Sulfolactate, 13C3",3788304,Dino_Green
211218_Smp_3430_B,"3-Sulfolactate, 13C3",3682017,Dino_Green
211218_Smp_3430_C,"3-Sulfolactate, 13C3",3574750,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"AMP, 15N5",31502426,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"AMP, 15N5",32545190,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"AMP, 15N5",37091204,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"AMP, 15N5",14785336,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"AMP, 15N5",16545036,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"AMP, 15N5",18524864,Dino_Green
211218_Blk_MediaBlk_21,"AMP, 15N5",37363216,Dino_Green
211218_Blk_MediaBlk_49,"AMP, 15N5",37680496,Dino_Green
211218_Blk_MediaBlk_71,"AMP, 15N5",36711056,Dino_Green
211218_Blk_MediaBlk_3430,"AMP, 15N5",39305020,Dino_Green
211218_Blk_MediaBlk_N,"AMP, 15N5",33563988,Dino_Green
211218_Blk_MediaBlk_O,"AMP, 15N5",37001388,Dino_Green
211218_Smp_449_A,"AMP, 15N5",40166356,Dino_Green
211218_Smp_449_B,"AMP, 15N5",37776044,Dino_Green
211218_Smp_449_C,"AMP, 15N5",39642568,Dino_Green
211218_Smp_1314_A,"AMP, 15N5",34235656,Dino_Green
211218_Smp_1314_B,"AMP, 15N5",35245692,Dino_Green
211218_Smp_1314_C,"AMP, 15N5",39336808,Dino_Green
211218_Smp_1545_A,"AMP, 15N5",38698752,Dino_Green
211218_Smp_1545_B,"AMP, 15N5",36925636,Dino_Green
211218_Smp_1545_C,"AMP, 15N5",41893732,Dino_Green
211218_Smp_1771_A,"AMP, 15N5",40030276,Dino_Green
211218_Smp_1771_B,"AMP, 15N5",39745892,Dino_Green
211218_Smp_1771_C,"AMP, 15N5",39610624,Dino_Green
211218_Smp_2021_A,"AMP, 15N5",39218480,Dino_Green
211218_Smp_2021_B,"AMP, 15N5",36659772,Dino_Green
211218_Smp_2021_C,"AMP, 15N5",42547420,Dino_Green
211218_Smp_3430_A,"AMP, 15N5",36627364,Dino_Green
211218_Smp_3430_B,"AMP, 15N5",38037592,Dino_Green
211218_Smp_3430_C,"AMP, 15N5",27961106,Dino_Green
211218_Poo_TruePooDinosGreens_Full1,"Sucrose, 13C",49727084,Dino_Green
211218_Poo_TruePooDinosGreens_Full2,"Sucrose, 13C",51860756,Dino_Green
211218_Poo_TruePooDinosGreens_Full3,"Sucrose, 13C",60479216,Dino_Green
211218_Poo_TruePooDinosGreens_Half1,"Sucrose, 13C",25288874,Dino_Green
211218_Poo_TruePooDinosGreens_Half2,"Sucrose, 13C",28834588,Dino_Green
211218_Poo_TruePooDinosGreens_Half3,"Sucrose, 13C",31126274,Dino_Green
211218_Blk_MediaBlk_21,"Sucrose, 13C",58005660,Dino_Green
211218_Blk_MediaBlk_49,"Sucrose, 13C",52945828,Dino_Green
211218_Blk_MediaBlk_71,"Sucrose, 13C",62111272,Dino_Green
