Name,SampID,Batch,uM.in.vial.ave,uM_in_samp,uM_C_smp,uM_N_smp,uM_S_smp
Homarine,211221_Blk_MediaBlk_Nat,Cyano,8.725046315214371e-6,NA,NA,NA,NA
Homarine,211221_Smp_1314P_A,Cyano,7.771573087920739e-6,1.2434516940673182e-7,8.704161858471227e-7,1.2434516940673182e-7,NA
Homarine,211221_Smp_1314P_B,Cyano,5.581410883643933e-6,8.930257413830294e-8,6.251180189681205e-7,8.930257413830294e-8,NA
Homarine,211221_Smp_1314P_C,Cyano,6.319284315862849e-5,1.011085490538056e-6,7.0775984337663915e-6,1.011085490538056e-6,NA
Homarine,211221_Smp_7803_B,Cyano,0.9250854967245878,0.00462542748362294,0.03237799238536058,0.00462542748362294,NA
Homarine,211221_Smp_7803_F,Cyano,1.1165061966475835,0.005582530983237918,0.039077716882665425,0.005582530983237918,NA
Homarine,211221_Smp_8102_A,Cyano,314.7486509181516,2.098324339454344,14.688270376180409,2.098324339454344,NA
Homarine,211221_Smp_8102_F,Cyano,317.6529685488054,2.1176864569920357,14.82380519894425,2.1176864569920357,NA
Homarine,211221_Smp_8501_B,Cyano,0.04821897677416672,3.857518141933338e-4,0.0027002626993533367,3.857518141933338e-4,NA
Homarine,211221_Smp_8501_C,Cyano,0.012491672165346673,6.662225154851558e-5,4.6635576083960904e-4,6.662225154851558e-5,NA
Homarine,211221_Smp_8501_D,Cyano,0.0031890554204363057,2.5512443363490448e-5,1.7858710354443314e-4,2.5512443363490448e-5,NA
Homarine,211221_Smp_As9601_A,Cyano,7.074559969831678e-6,1.1319295951730683e-7,7.923507166211478e-7,1.1319295951730683e-7,NA
Homarine,211221_Smp_As9601_B,Cyano,3.424522161189679e-5,5.479235457903486e-7,3.8354648205324405e-6,5.479235457903486e-7,NA
Homarine,211221_Smp_As9601_C,Cyano,0,0,0,0,NA
Homarine,211221_Smp_MED4_D,Cyano,8.046463670276821e-5,4.02323183513841e-7,2.816262284596887e-6,4.02323183513841e-7,NA
Homarine,211221_Smp_MED4_E,Cyano,4.9910071974462565e-5,2.495503598723128e-7,1.7468525191061895e-6,2.495503598723128e-7,NA
Homarine,211221_Smp_MED4_F,Cyano,1.6224486121294333e-4,8.112243060647165e-7,5.678570142453016e-6,8.112243060647165e-7,NA
Homarine,211221_Smp_Nat_A,Cyano,0,0,0,0,NA
Homarine,211221_Smp_Nat_B,Cyano,0,0,0,0,NA
Homarine,211221_Smp_Nat_C,Cyano,1.6482740042205168e-4,2.6372384067528273e-6,1.846066884726979e-5,2.6372384067528273e-6,NA
L-Alanine,211221_Blk_MediaBlk_1314P,Cyano,2.7626151361554063,NA,NA,NA,NA
L-Alanine,211221_Blk_MediaBlk_A,Cyano,0.04616939075443128,NA,NA,NA,NA
L-Alanine,211221_Blk_MediaBlk_As9601,Cyano,3.0688799757301664,NA,NA,NA,NA
L-Alanine,211221_Blk_MediaBlk_C,Cyano,2.2896336345084953,NA,NA,NA,NA
L-Alanine,211221_Blk_MediaBlk_Nat,Cyano,2.6764772168323074,NA,NA,NA,NA
L-Alanine,211221_Smp_1314P_A,Cyano,2.4939603990386923,0.039903366384619075,0.11971009915385722,0.039903366384619075,NA
L-Alanine,211221_Smp_1314P_B,Cyano,3.656578508006688,0.058505256128107,0.175515768384321,0.058505256128107,NA
L-Alanine,211221_Smp_1314P_C,Cyano,5.234388483821057,0.08375021574113692,0.25125064722341073,0.08375021574113692,NA
L-Alanine,211221_Smp_7803_B,Cyano,52.26920991987028,0.2613460495993514,0.7840381487980543,0.2613460495993514,NA
L-Alanine,211221_Smp_7803_F,Cyano,57.91660965353955,0.28958304826769776,0.8687491448030933,0.28958304826769776,NA
L-Alanine,211221_Smp_8102_A,Cyano,31.56944676583654,0.21046297843891024,0.6313889353167307,0.21046297843891024,NA
L-Alanine,211221_Smp_8102_F,Cyano,31.163585596764836,0.20775723731176557,0.6232717119352967,0.20775723731176557,NA
L-Alanine,211221_Smp_8501_B,Cyano,5.728651418479069,0.04582921134783255,0.13748763404349765,0.04582921134783255,NA
L-Alanine,211221_Smp_8501_C,Cyano,6.92496060655638,0.03693312323496736,0.11079936970490209,0.03693312323496736,NA
L-Alanine,211221_Smp_8501_D,Cyano,4.360448418567497,0.034883587348539975,0.10465076204561993,0.034883587348539975,NA
L-Alanine,211221_Smp_As9601_A,Cyano,11.500175548055337,0.18400280876888536,0.552008426306656,0.18400280876888536,NA
L-Alanine,211221_Smp_As9601_B,Cyano,9.977963702674879,0.15964741924279807,0.4789422577283942,0.15964741924279807,NA
L-Alanine,211221_Smp_As9601_C,Cyano,10.351845431597875,0.16562952690556598,0.49688858071669795,0.16562952690556598,NA
L-Alanine,211221_Smp_MED4_D,Cyano,9.184019308465727,0.045920096542328634,0.1377602896269859,0.045920096542328634,NA
L-Alanine,211221_Smp_MED4_E,Cyano,12.501234069492522,0.06250617034746261,0.18751851104238784,0.06250617034746261,NA
L-Alanine,211221_Smp_MED4_F,Cyano,8.848114140212077,0.04424057070106039,0.13272171210318118,0.04424057070106039,NA
L-Alanine,211221_Smp_Nat_A,Cyano,8.060264253468763,0.1289642280555002,0.3868926841665006,0.1289642280555002,NA
L-Alanine,211221_Smp_Nat_B,Cyano,7.530659141322673,0.12049054626116275,0.36147163878348826,0.12049054626116275,NA
L-Alanine,211221_Smp_Nat_C,Cyano,7.076704986600546,0.11322727978560872,0.33968183935682617,0.11322727978560872,NA
Taurine,211221_Blk_MediaBlk_1314P,Cyano,0,NA,NA,NA,NA
Taurine,211221_Blk_MediaBlk_A,Cyano,0.0803752784663753,NA,NA,NA,NA
Taurine,211221_Blk_MediaBlk_As9601,Cyano,0,NA,NA,NA,NA
Taurine,211221_Blk_MediaBlk_C,Cyano,0,NA,NA,NA,NA
Taurine,211221_Blk_MediaBlk_Nat,Cyano,0,NA,NA,NA,NA
Taurine,211221_Smp_1314P_A,Cyano,0.0238702316764607,3.8192370682337115e-4,7.638474136467423e-4,3.8192370682337115e-4,3.8192370682337115e-4
Taurine,211221_Smp_1314P_B,Cyano,0,0,0,0,0
Taurine,211221_Smp_1314P_C,Cyano,0,0,0,0,0
Taurine,211221_Smp_7803_B,Cyano,0.04395747234170518,2.197873617085259e-4,4.395747234170518e-4,2.197873617085259e-4,2.197873617085259e-4
Taurine,211221_Smp_7803_F,Cyano,0,0,0,0,0
Taurine,211221_Smp_8102_A,Cyano,0.03880409033639886,0.00025869393557599233,5.173878711519847e-4,0.00025869393557599233,0.00025869393557599233
Taurine,211221_Smp_8102_F,Cyano,0,0,0,0,0
Taurine,211221_Smp_8501_B,Cyano,0.011798984842354454,9.439187873883564e-5,1.8878375747767128e-4,9.439187873883564e-5,9.439187873883564e-5
Taurine,211221_Smp_8501_C,Cyano,0,0,0,0,0
Taurine,211221_Smp_8501_D,Cyano,0,0,0,0,0
Taurine,211221_Smp_As9601_A,Cyano,0.025409437580074665,4.0655100128119466e-4,8.131020025623893e-4,4.0655100128119466e-4,4.0655100128119466e-4
Taurine,211221_Smp_As9601_B,Cyano,0,0,0,0,0
Taurine,211221_Smp_As9601_C,Cyano,0.021707904399651305,3.4732647039442086e-4,6.946529407888417e-4,3.4732647039442086e-4,3.4732647039442086e-4
Taurine,211221_Smp_MED4_D,Cyano,0,0,0,0,0
Taurine,211221_Smp_MED4_E,Cyano,0,0,0,0,0
Taurine,211221_Smp_MED4_F,Cyano,0.03985602066526922,1.992801033263461e-4,3.985602066526922e-4,1.992801033263461e-4,1.992801033263461e-4
Taurine,211221_Smp_Nat_A,Cyano,0,0,0,0,0
Taurine,211221_Smp_Nat_B,Cyano,0,0,0,0,0
Taurine,211221_Smp_Nat_C,Cyano,0,0,0,0,0
Isethionic acid,211221_Blk_MediaBlk_1314P,Cyano,0.15140210238555088,NA,NA,NA,NA
Isethionic acid,211221_Blk_MediaBlk_A,Cyano,0,NA,NA,NA,NA
Isethionic acid,211221_Blk_MediaBlk_As9601,Cyano,0.007335210293625428,NA,NA,NA,NA
Isethionic acid,211221_Blk_MediaBlk_C,Cyano,1.6799983603390435e-4,NA,NA,NA,NA
Isethionic acid,211221_Blk_MediaBlk_Nat,Cyano,0,NA,NA,NA,NA
Isethionic acid,211221_Smp_1314P_A,Cyano,0.007995787716174195,1.279326034587871e-4,2.558652069175742e-4,NA,1.279326034587871e-4
Isethionic acid,211221_Smp_1314P_B,Cyano,0.021438885727134253,3.43022171634148e-4,6.86044343268296e-4,NA,3.43022171634148e-4
Isethionic acid,211221_Smp_1314P_C,Cyano,0.017152792672520366,2.7444468276032586e-4,5.488893655206517e-4,NA,2.7444468276032586e-4
Isethionic acid,211221_Smp_7803_B,Cyano,0,0,0,NA,0
Isethionic acid,211221_Smp_7803_F,Cyano,0,0,0,NA,0
Isethionic acid,211221_Smp_8102_A,Cyano,0,0,0,NA,0
Isethionic acid,211221_Smp_8102_F,Cyano,0,0,0,NA,0
Isethionic acid,211221_Smp_8501_B,Cyano,0,0,0,NA,0
Isethionic acid,211221_Smp_8501_C,Cyano,0,0,0,NA,0
Isethionic acid,211221_Smp_8501_D,Cyano,0,0,0,NA,0
Isethionic acid,211221_Smp_As9601_A,Cyano,0.009831097903339091,1.5729756645342543e-4,3.1459513290685087e-4,NA,1.5729756645342543e-4
Isethionic acid,211221_Smp_As9601_B,Cyano,0.004864583149303041,7.783333038884866e-5,1.556666607776973e-4,NA,7.783333038884866e-5
Isethionic acid,211221_Smp_As9601_C,Cyano,0.019102709337864097,3.0564334940582554e-4,6.112866988116511e-4,NA,3.0564334940582554e-4
Isethionic acid,211221_Smp_MED4_D,Cyano,0,0,0,NA,0
Isethionic acid,211221_Smp_MED4_E,Cyano,0,0,0,NA,0
Isethionic acid,211221_Smp_MED4_F,Cyano,0,0,0,NA,0
Isethionic acid,211221_Smp_Nat_A,Cyano,0.015537257432536615,2.4859611892058585e-4,4.971922378411717e-4,NA,2.4859611892058585e-4
Isethionic acid,211221_Smp_Nat_B,Cyano,0.012422621710302253,1.9876194736483604e-4,3.975238947296721e-4,NA,1.9876194736483604e-4
Isethionic acid,211221_Smp_Nat_C,Cyano,0.009531961808879861,1.5251138894207777e-4,3.0502277788415553e-4,NA,1.5251138894207777e-4
L-Cysteic acid,211221_Blk_MediaBlk_1314P,Cyano,0,NA,NA,NA,NA
L-Cysteic acid,211221_Blk_MediaBlk_A,Cyano,0,NA,NA,NA,NA
L-Cysteic acid,211221_Blk_MediaBlk_As9601,Cyano,0,NA,NA,NA,NA
L-Cysteic acid,211221_Blk_MediaBlk_C,Cyano,0,NA,NA,NA,NA
L-Cysteic acid,211221_Blk_MediaBlk_Nat,Cyano,0.012716976188315441,NA,NA,NA,NA
L-Cysteic acid,211221_Smp_1314P_A,Cyano,0.006033338973967745,9.653342358348391e-5,2.8960027075045173e-4,9.653342358348391e-5,9.653342358348391e-5
L-Cysteic acid,211221_Smp_1314P_B,Cyano,0.0024746558027026536,3.9594492843242454e-5,1.1878347852972736e-4,3.9594492843242454e-5,3.9594492843242454e-5
L-Cysteic acid,211221_Smp_1314P_C,Cyano,0,0,0,0,0
L-Cysteic acid,211221_Smp_7803_B,Cyano,0.24143774602748044,0.0012071887301374022,0.0036215661904122065,0.0012071887301374022,0.0012071887301374022
L-Cysteic acid,211221_Smp_7803_F,Cyano,0.362712194361861,0.0018135609718093052,0.005440682915427915,0.0018135609718093052,0.0018135609718093052
L-Cysteic acid,211221_Smp_8102_A,Cyano,0,0,0,0,0
L-Cysteic acid,211221_Smp_8102_F,Cyano,0,0,0,0,0
L-Cysteic acid,211221_Smp_8501_B,Cyano,0,0,0,0,0
L-Cysteic acid,211221_Smp_8501_C,Cyano,0.01580912142556036,8.431531426965526e-5,2.5294594280896574e-4,8.431531426965526e-5,8.431531426965526e-5
L-Cysteic acid,211221_Smp_8501_D,Cyano,0,0,0,0,0
L-Cysteic acid,211221_Smp_As9601_A,Cyano,0,0,0,0,0
L-Cysteic acid,211221_Smp_As9601_B,Cyano,0,0,0,0,0
L-Cysteic acid,211221_Smp_As9601_C,Cyano,0,0,0,0,0
L-Cysteic acid,211221_Smp_MED4_D,Cyano,0.00699869910656167,3.499349553280835e-5,1.0498048659842506e-4,3.499349553280835e-5,3.499349553280835e-5
L-Cysteic acid,211221_Smp_MED4_E,Cyano,0.016153906640571175,8.076953320285586e-5,2.423085996085676e-4,8.076953320285586e-5,8.076953320285586e-5
L-Cysteic acid,211221_Smp_MED4_F,Cyano,0.005933720467306398,2.966860233653199e-5,8.900580700959597e-5,2.966860233653199e-5,2.966860233653199e-5
L-Cysteic acid,211221_Smp_Nat_A,Cyano,0,0,0,0,0
L-Cysteic acid,211221_Smp_Nat_B,Cyano,0,0,0,0,0
L-Cysteic acid,211221_Smp_Nat_C,Cyano,0,0,0,0,0
Arsenobetaine,211215_Blk_MediaBlk_A,Diatom,1.5569377929162293e-5,NA,NA,NA,NA
Arsenobetaine,211215_Blk_MediaBlk_B,Diatom,0,NA,NA,NA,NA
Arsenobetaine,211215_Blk_MediaBlk_Fc,Diatom,0,NA,NA,NA,NA
Arsenobetaine,211215_Blk_MediaBlk_Pc55x,Diatom,0,NA,NA,NA,NA
Arsenobetaine,211215_Blk_MediaBlk_Z,Diatom,0,NA,NA,NA,NA
Arsenobetaine,211215_Smp_Cy_A,Diatom,0,0,0,NA,NA
Arsenobetaine,211215_Smp_Cy_B,Diatom,0,0,0,NA,NA
Arsenobetaine,211215_Smp_Cy_C,Diatom,0,0,0,NA,NA
Arsenobetaine,211215_Smp_Fc_A,Diatom,0,NA,NA,NA,NA
Arsenobetaine,211215_Smp_Fc_B,Diatom,0,NA,NA,NA,NA
Arsenobetaine,211215_Smp_Fc_C,Diatom,5.245807708667669e-6,NA,NA,NA,NA
Arsenobetaine,211215_Smp_Np_A,Diatom,0,0,0,NA,NA
Arsenobetaine,211215_Smp_Np_C,Diatom,0,0,0,NA,NA
Arsenobetaine,211215_Smp_Np_F,Diatom,0,0,0,NA,NA
Arsenobetaine,211215_Smp_Pc55x_A,Diatom,0,0,0,NA,NA
Arsenobetaine,211215_Smp_Pc55x_B,Diatom,0,0,0,NA,NA
Arsenobetaine,211215_Smp_Pc55x_C,Diatom,3.846645831509051e-6,2.051544443471494e-8,1.025772221735747e-7,NA,NA
Arsenobetaine,211215_Smp_Pt_C,Diatom,0,0,0,NA,NA
Arsenobetaine,211215_Smp_Pt_F,Diatom,0,0,0,NA,NA
Arsenobetaine,211215_Smp_To_A,Diatom,0,0,0,NA,NA
Arsenobetaine,211215_Smp_To_B,Diatom,4.227531104147106e-6,1.6910124416588423e-8,8.455062208294211e-8,NA,NA
Arsenobetaine,211215_Smp_To_C,Diatom,0,0,0,NA,NA
Arsenobetaine,211215_Smp_Tp_A,Diatom,0,0,0,NA,NA
Arsenobetaine,211215_Smp_Tp_E,Diatom,0,0,0,NA,NA
Arsenobetaine,211215_Smp_Tp_F,Diatom,0,0,0,NA,NA
Glycine betaine,211215_Blk_MediaBlk_A,Diatom,0.08471216695882199,NA,NA,NA,NA
Glycine betaine,211215_Blk_MediaBlk_B,Diatom,0.09066254371898702,NA,NA,NA,NA
Glycine betaine,211215_Blk_MediaBlk_Fc,Diatom,0.00983298457031538,NA,NA,NA,NA
Glycine betaine,211215_Blk_MediaBlk_Pc55x,Diatom,0.15034659728780939,NA,NA,NA,NA
Glycine betaine,211215_Blk_MediaBlk_Z,Diatom,0.07823152586832362,NA,NA,NA,NA
Glycine betaine,211215_Smp_Cy_A,Diatom,199.59554526874223,1.3306369684582815,6.653184842291408,1.3306369684582815,NA
Glycine betaine,211215_Smp_Cy_B,Diatom,191.7818044902847,1.2785453632685646,6.392726816342823,1.2785453632685646,NA
Glycine betaine,211215_Smp_Cy_C,Diatom,257.29277720260023,1.715285181350668,8.57642590675334,1.715285181350668,NA
Glycine betaine,211215_Smp_Fc_A,Diatom,42.618453466425784,NA,NA,NA,NA
Glycine betaine,211215_Smp_Fc_B,Diatom,36.67224953084955,NA,NA,NA,NA
Glycine betaine,211215_Smp_Fc_C,Diatom,39.68878536642835,NA,NA,NA,NA
Glycine betaine,211215_Smp_Np_A,Diatom,0.09142362227858357,4.0632721012703806e-4,0.0020316360506351903,4.0632721012703806e-4,NA
Glycine betaine,211215_Smp_Np_C,Diatom,0.08673702070159495,3.469480828063798e-4,0.0017347404140318988,3.469480828063798e-4,NA
Glycine betaine,211215_Smp_Np_F,Diatom,0.11444473273877273,4.5777893095509095e-4,0.002288894654775455,4.5777893095509095e-4,NA
Glycine betaine,211215_Smp_Pc55x_A,Diatom,10.704733270969244,0.057091910778502654,0.28545955389251326,0.057091910778502654,NA
Glycine betaine,211215_Smp_Pc55x_B,Diatom,12.314338290116826,0.06567647088062306,0.3283823544031153,0.06567647088062306,NA
Glycine betaine,211215_Smp_Pc55x_C,Diatom,7.473009392524972,0.039856050093466516,0.19928025046733258,0.039856050093466516,NA
Glycine betaine,211215_Smp_Pt_C,Diatom,676.5259833419951,2.706103933367981,13.530519666839904,2.706103933367981,NA
Glycine betaine,211215_Smp_Pt_F,Diatom,764.523800796149,3.058095203184596,15.29047601592298,3.058095203184596,NA
Glycine betaine,211215_Smp_To_A,Diatom,28.988568637931294,0.11595427455172516,0.5797713727586258,0.11595427455172516,NA
Glycine betaine,211215_Smp_To_B,Diatom,33.921216268314765,0.13568486507325908,0.6784243253662954,0.13568486507325908,NA
Glycine betaine,211215_Smp_To_C,Diatom,28.780208959974967,0.11512083583989986,0.5756041791994994,0.11512083583989986,NA
Glycine betaine,211215_Smp_Tp_A,Diatom,164.39952026159477,0.5718244183011991,2.859122091505996,0.5718244183011991,NA
Glycine betaine,211215_Smp_Tp_E,Diatom,117.31783574460762,0.46927134297843043,2.3463567148921523,0.46927134297843043,NA
Glycine betaine,211215_Smp_Tp_F,Diatom,122.99049857221027,0.4277930385120357,2.1389651925601787,0.4277930385120357,NA
Homarine,211215_Blk_MediaBlk_A,Diatom,6.257946813262291e-6,NA,NA,NA,NA
Homarine,211215_Blk_MediaBlk_B,Diatom,0.0022471404806313636,NA,NA,NA,NA
Homarine,211215_Blk_MediaBlk_Fc,Diatom,2.2366552425768545e-4,NA,NA,NA,NA
Homarine,211215_Blk_MediaBlk_Pc55x,Diatom,3.896681280022893e-5,NA,NA,NA,NA
Homarine,211215_Blk_MediaBlk_Z,Diatom,3.270584334353193e-5,NA,NA,NA,NA
Homarine,211215_Smp_Cy_A,Diatom,45.35265674626197,0.30235104497507975,2.116457314825558,0.30235104497507975,NA
Homarine,211215_Smp_Cy_B,Diatom,40.039263496159144,0.2669284233077276,1.8684989631540931,0.2669284233077276,NA
Homarine,211215_Smp_Cy_C,Diatom,56.23955662066431,0.3749303774710953,2.6245126422976672,0.3749303774710953,NA
Homarine,211215_Smp_Fc_A,Diatom,26.3364818994935,NA,NA,NA,NA
Homarine,211215_Smp_Fc_B,Diatom,24.082368702664315,NA,NA,NA,NA
Homarine,211215_Smp_Fc_C,Diatom,26.79448776018205,NA,NA,NA,NA
Homarine,211215_Smp_Np_A,Diatom,1.0227739768672067e-4,4.5456621194098075e-7,3.181963483586865e-6,4.5456621194098075e-7,NA
Homarine,211215_Smp_Np_C,Diatom,3.4733847798850824e-5,1.3893539119540326e-7,9.725477383678227e-7,1.3893539119540326e-7,NA
Homarine,211215_Smp_Np_F,Diatom,1.8275827646455728e-5,7.31033105858229e-8,5.117231741007603e-7,7.31033105858229e-8,NA
Homarine,211215_Smp_Pc55x_A,Diatom,0.9952763213163635,0.005308140380353939,0.03715698266247757,0.005308140380353939,NA
Homarine,211215_Smp_Pc55x_B,Diatom,1.0485852149126513,0.005592454479534141,0.03914718135673899,0.005592454479534141,NA
Homarine,211215_Smp_Pc55x_C,Diatom,0.7450109525518558,0.003973391746943231,0.02781374222860262,0.003973391746943231,NA
Homarine,211215_Smp_Pt_C,Diatom,4.95202105517659e-4,1.9808084220706358e-6,1.386565895449445e-5,1.9808084220706358e-6,NA
Homarine,211215_Smp_Pt_F,Diatom,3.8227836538464805e-4,1.529113461538592e-6,1.0703794230770143e-5,1.529113461538592e-6,NA
Homarine,211215_Smp_To_A,Diatom,0.6029885072574556,0.0024119540290298224,0.016883678203208758,0.0024119540290298224,NA
Homarine,211215_Smp_To_B,Diatom,0.7108551530468596,0.0028434206121874385,0.01990394428531207,0.0028434206121874385,NA
Homarine,211215_Smp_To_C,Diatom,0.721955605846264,0.0028878224233850557,0.02021475696369539,0.0028878224233850557,NA
Homarine,211215_Smp_Tp_A,Diatom,7.905136563052796,0.027496127175835813,0.19247289023085068,0.027496127175835813,NA
Homarine,211215_Smp_Tp_E,Diatom,3.880099452758662,0.015520397811034646,0.10864278467724252,0.015520397811034646,NA
Homarine,211215_Smp_Tp_F,Diatom,4.6968892783767116,0.016337006185658125,0.11435904329960687,0.016337006185658125,NA
L-Alanine,211215_Blk_MediaBlk_A,Diatom,0.09370721605578539,NA,NA,NA,NA
L-Alanine,211215_Blk_MediaBlk_B,Diatom,0.02798757419397726,NA,NA,NA,NA
L-Alanine,211215_Blk_MediaBlk_Fc,Diatom,0.05379257319285431,NA,NA,NA,NA
L-Alanine,211215_Blk_MediaBlk_Pc55x,Diatom,0.15998549215147137,NA,NA,NA,NA
L-Alanine,211215_Blk_MediaBlk_Z,Diatom,174.24620823355,NA,NA,NA,NA
L-Alanine,211215_Smp_Cy_A,Diatom,31.174836756518687,0.20783224504345793,0.6234967351303737,0.20783224504345793,NA
L-Alanine,211215_Smp_Cy_B,Diatom,25.64197455752796,0.1709464970501864,0.5128394911505593,0.1709464970501864,NA
L-Alanine,211215_Smp_Cy_C,Diatom,30.496926525986225,0.20331284350657483,0.6099385305197245,0.20331284350657483,NA
L-Alanine,211215_Smp_Fc_A,Diatom,47.762825441272874,NA,NA,NA,NA
L-Alanine,211215_Smp_Fc_B,Diatom,38.03737195043821,NA,NA,NA,NA
L-Alanine,211215_Smp_Fc_C,Diatom,39.31634462657821,NA,NA,NA,NA
L-Alanine,211215_Smp_Np_A,Diatom,21.95733846741374,0.0975881709662833,0.2927645128988499,0.0975881709662833,NA
L-Alanine,211215_Smp_Np_C,Diatom,20.378160625861735,0.08151264250344693,0.2445379275103408,0.08151264250344693,NA
L-Alanine,211215_Smp_Np_F,Diatom,38.37340886857249,0.15349363547428996,0.4604809064228699,0.15349363547428996,NA
L-Alanine,211215_Smp_Pc55x_A,Diatom,2.460844464128135,0.013124503808683387,0.03937351142605016,0.013124503808683387,NA
L-Alanine,211215_Smp_Pc55x_B,Diatom,2.4489510306172413,0.013061072163291953,0.039183216489875855,0.013061072163291953,NA
L-Alanine,211215_Smp_Pc55x_C,Diatom,1.5553931071843068,0.00829542990498297,0.02488628971494891,0.00829542990498297,NA
L-Alanine,211215_Smp_Pt_C,Diatom,115.83143778730563,0.46332575114922253,1.3899772534476675,0.46332575114922253,NA
L-Alanine,211215_Smp_Pt_F,Diatom,75.48502187119975,0.30194008748479895,0.9058202624543968,0.30194008748479895,NA
L-Alanine,211215_Smp_To_A,Diatom,72.14029273276168,0.2885611709310467,0.8656835127931402,0.2885611709310467,NA
L-Alanine,211215_Smp_To_B,Diatom,63.805070476223186,0.2552202819048927,0.7656608457146781,0.2552202819048927,NA
L-Alanine,211215_Smp_To_C,Diatom,62.41434784445607,0.24965739137782428,0.7489721741334728,0.24965739137782428,NA
L-Alanine,211215_Smp_Tp_A,Diatom,17.024778233030833,0.059216619940976815,0.17764985982293044,0.059216619940976815,NA
L-Alanine,211215_Smp_Tp_E,Diatom,8.461816105149241,0.03384726442059697,0.10154179326179091,0.03384726442059697,NA
L-Alanine,211215_Smp_Tp_F,Diatom,9.154018416490013,0.031840064057356565,0.0955201921720697,0.031840064057356565,NA
Taurine,211215_Blk_MediaBlk_A,Diatom,0,NA,NA,NA,NA
Taurine,211215_Blk_MediaBlk_B,Diatom,0,NA,NA,NA,NA
Taurine,211215_Blk_MediaBlk_Fc,Diatom,0,NA,NA,NA,NA
Taurine,211215_Blk_MediaBlk_Pc55x,Diatom,0.012198572288210821,NA,NA,NA,NA
Taurine,211215_Blk_MediaBlk_Z,Diatom,Inf,NA,NA,NA,NA
Taurine,211215_Smp_Cy_A,Diatom,0.8430040934198924,0.005620027289465949,0.011240054578931898,0.005620027289465949,0.005620027289465949
Taurine,211215_Smp_Cy_B,Diatom,0.6312053533665863,0.004208035689110576,0.008416071378221151,0.004208035689110576,0.004208035689110576
Taurine,211215_Smp_Cy_C,Diatom,0.9982925219165678,0.006655283479443785,0.01331056695888757,0.006655283479443785,0.006655283479443785
Taurine,211215_Smp_Fc_A,Diatom,96.28092652105016,NA,NA,NA,NA
Taurine,211215_Smp_Fc_B,Diatom,97.05156696632538,NA,NA,NA,NA
Taurine,211215_Smp_Fc_C,Diatom,171.92966235916313,NA,NA,NA,NA
Taurine,211215_Smp_Np_A,Diatom,0.03735434086892597,1.660192927507821e-4,3.320385855015642e-4,1.660192927507821e-4,1.660192927507821e-4
Taurine,211215_Smp_Np_C,Diatom,0,0,0,0,0
Taurine,211215_Smp_Np_F,Diatom,0,0,0,0,0
Taurine,211215_Smp_Pc55x_A,Diatom,73.13740340988782,0.39006615151940166,0.7801323030388033,0.39006615151940166,0.39006615151940166
Taurine,211215_Smp_Pc55x_B,Diatom,63.56493785852131,0.33901300191211364,0.6780260038242273,0.33901300191211364,0.33901300191211364
Taurine,211215_Smp_Pc55x_C,Diatom,32.902411703699556,0.17547952908639763,0.35095905817279527,0.17547952908639763,0.17547952908639763
Taurine,211215_Smp_Pt_C,Diatom,0,0,0,0,0
Taurine,211215_Smp_Pt_F,Diatom,0.01937508262374441,7.750033049497763e-5,1.5500066098995526e-4,7.750033049497763e-5,7.750033049497763e-5
Taurine,211215_Smp_To_A,Diatom,0.02780967846390526,1.1123871385562104e-4,2.2247742771124208e-4,1.1123871385562104e-4,1.1123871385562104e-4
Taurine,211215_Smp_To_B,Diatom,0,0,0,0,0
Taurine,211215_Smp_To_C,Diatom,0.016691122810123485,6.676449124049393e-5,1.3352898248098787e-4,6.676449124049393e-5,6.676449124049393e-5
Taurine,211215_Smp_Tp_A,Diatom,0,0,0,0,0
Taurine,211215_Smp_Tp_E,Diatom,0,0,0,0,0
Taurine,211215_Smp_Tp_F,Diatom,0,0,0,0,0
Isethionic acid,211215_Blk_MediaBlk_A,Diatom,3.6814249869320935e-4,NA,NA,NA,NA
Isethionic acid,211215_Blk_MediaBlk_B,Diatom,0,NA,NA,NA,NA
Isethionic acid,211215_Blk_MediaBlk_Fc,Diatom,0.001927457045354509,NA,NA,NA,NA
Isethionic acid,211215_Blk_MediaBlk_Pc55x,Diatom,0,NA,NA,NA,NA
Isethionic acid,211215_Blk_MediaBlk_Z,Diatom,NA,NA,NA,NA,NA
Isethionic acid,211215_Smp_Cy_A,Diatom,91.77887637025529,0.6118591758017019,1.2237183516034038,NA,0.6118591758017019
Isethionic acid,211215_Smp_Cy_B,Diatom,72.48419962407621,0.4832279974938414,0.9664559949876828,NA,0.4832279974938414
Isethionic acid,211215_Smp_Cy_C,Diatom,100.83066285642761,0.6722044190428507,1.3444088380857013,NA,0.6722044190428507
Isethionic acid,211215_Smp_Fc_A,Diatom,197.3077720972756,NA,NA,NA,NA
Isethionic acid,211215_Smp_Fc_B,Diatom,204.45938874401756,NA,NA,NA,NA
Isethionic acid,211215_Smp_Fc_C,Diatom,297.1153717882818,NA,NA,NA,NA
Isethionic acid,211215_Smp_Np_A,Diatom,0,0,0,NA,0
Isethionic acid,211215_Smp_Np_C,Diatom,0,0,0,NA,0
Isethionic acid,211215_Smp_Np_F,Diatom,0,0,0,NA,0
Isethionic acid,211215_Smp_Pc55x_A,Diatom,622.7254939281422,3.3212026342834253,6.642405268566851,NA,3.3212026342834253
